gps_time,x,y,z,vE,vN,vU
1429448095.1604,4181975.35930617,860765.253021008,4723079.77549305,-0.272293404079862,-1.43345797754499,0.0610167694898975
1429448095.25687,4181975.45531048,860765.244956432,4723079.68056691,-0.272541402045538,-1.32178882792243,-0.0889106227697967
1429448095.36015,4181975.5769004,860765.245400606,4723079.59379179,-0.240782705439116,-1.46655661463385,0.150630897307563
1429448095.46116,4181975.67334387,860765.239134989,4723079.49662078,-0.255806453670483,-1.3426864509233,-0.100316637378583
1429448095.55455,4181975.77060575,860765.228571167,4723079.40871279,-0.299556200815817,-1.28031477388871,-0.0318287821621601
1429448095.65811,4181975.87850621,860765.225524553,4723079.32453028,-0.247375230574011,-1.34423220322329,0.0756353846765691
1429448095.75473,4181975.98734564,860765.219956385,4723079.24358347,-0.273966179543896,-1.32567411638777,0.102458878599757
1429448095.87862,4181976.08771798,860765.216331768,4723079.15063876,-0.237859403625093,-1.34704406886573,-0.039602908192459
1429448096.11541,4181976.19216095,860765.214685509,4723079.06731914,-0.226688566412267,-1.31537002814851,0.0613160482147606
1429448096.12588,4181976.29165768,860765.202925519,4723078.97421218,-0.315777984188071,-1.32954329680246,-0.0574980937440367
1429448096.16226,4181976.41850349,860765.208898883,4723078.89417329,-0.258840594817791,-1.39180003254779,0.0479837605788854
1429448096.25546,4181976.52474298,860765.205792289,4723078.79766031,-0.244614068025694,-1.41442022701135,-0.0270601421207765
1429448096.36207,4181976.63436085,860765.200280107,4723078.70283551,-0.274987201747174,-1.42415354423736,0.00436859950220414
1429448096.46061,4181976.74891397,860765.202661801,4723078.59207047,-0.20761856301182,-1.57846274137546,-0.0713060461637846
1429448096.55748,4181976.86858619,860765.195601418,4723078.50270647,-0.310421658144574,-1.45862044830646,0.108710317682341
1429448096.66202,4181976.98144995,860765.191480075,4723078.39015551,-0.267908247586164,-1.56832824446691,-0.104408809060952
1429448096.75471,4181977.11419207,860765.201929067,4723078.27695455,-0.165271681423703,-1.73939707695017,0.0404647146928987
1429448096.8788,4181977.25477373,860765.199283936,4723078.17532013,-0.309330218588883,-1.69960931108171,0.160190673565097
1429448097.10692,4181977.37772091,860765.20364148,4723078.06305777,-0.205188594515232,-1.65260492074414,-0.0248547496092647
