Time Stamp,GPS-001 L1,GPS-002 L1,GPS-003 L1,GPS-004 L1,GPS-005 L1,GPS-006 L1,GPS-007 L1,GPS-008 L1,GPS-009 L1,GPS-010 L1,GPS-011 L1,GPS-012 L1,GPS-013 L1,GPS-014 L1,GPS-015 L1,GPS-016 L1,GPS-017 L1,GPS-018 L1,GPS-019 L1,GPS-020 L1,GPS-021 L1,GPS-022 L1,GPS-023 L1,GPS-024 L1,GPS-025 L1,GPS-026 L1,GPS-027 L1,GPS-028 L1,GPS-029 L1,GPS-030 L1
  1429365673.000,,,    24443955.151,,,,,,    24288222.424,,,,,    20695529.097,    24934730.699,,,    21918157.999,    21637027.624,,,    23657490.791,    20748776.441,,,,    21271481.650,    24178034.604,,
  1429365674.000,,,    24443647.310,,,,,,    24288308.804,,,,,    20695576.309,    24935502.078,,,    21917673.545,    21637444.908,,,    23656926.864,    20749005.175,,,,    21271121.541,    24178613.532,,
  1429365675.000,,,    24443339.757,,,,,,    24288395.055,,,,,    20695623.553,    24936273.640,,,    21917188.941,    21637862.446,,,    23656362.816,    20749234.029,,,,    21270761.688,    24179192.592,,
  1429365676.000,,,    24443032.464,,,,,,    24288481.169,,,,,    20695670.841,    24937045.409,,,    21916704.188,    21638280.233,,,    23655798.673,    20749462.989,,,,    21270402.103,    24179771.750,,
  1429365677.000,,,    24442725.403,,,,,,    24288567.145,,,,,    20695718.189,    24937817.406,,,    21916219.290,    21638698.261,,,    23655234.464,    20749692.046,,,,    21270042.792,    24180350.973,,
  1429365678.000,,,    24442418.544,,,,,,    24288652.987,,,,,    20695765.611,    24938589.646,,,    21915734.255,    21639116.516,,,    23654670.222,    20749921.186,,,,    21269683.760,    24180930.226,,
  1429365679.000,,,    24442111.853,,,,,,    24288738.702,,,,,    20695813.125,    24939362.143,,,    21915249.094,    21639534.986,,,    23654105.976,    20750150.398,,,,    21269325.008,    24181509.477,,
  1429365680.000,,,    24441805.297,,,,,,    24288824.302,,,,,    20695860.750,    24940134.905,,,    21914763.821,    21639953.653,,,    23653541.762,    20750379.668,,,,    21268966.535,    24182088.692,,
  1429365681.000,,,    24441498.840,,,,,,    24288909.803,,,,,    20695908.503,    24940907.933,,,    21914278.452,    21640372.497,,,    23652977.610,    20750608.985,,,,    21268608.336,    24182667.842,,
  1429365682.000,,,    24441192.447,,,,,,    24288995.227,,,,,    20695956.403,    24941681.228,,,    21913793.007,    21640791.498,,,    23652413.554,    20750838.336,,,,    21268250.404,    24183246.899,,
  1429365683.000,,,    24440886.085,,,,,,    24289080.596,,,,,    20696004.468,    24942454.781,,,    21913307.506,    21641210.631,,,    23651849.625,    20751067.710,,,,    21267892.729,    24183825.837,,
  1429365684.000,,,    24440579.719,,,,,,    24289165.938,,,,,    20696052.718,    24943228.583,,,    21912821.973,    21641629.873,,,    23651285.853,    20751297.097,,,,    21267535.296,    24184404.633,,
  1429365685.000,,,    24440273.319,,,,,,    24289251.282,,,,,    20696101.168,    24944002.619,,,    21912336.431,    21642049.199,,,    23650722.264,    20751526.488,,,,    21267178.092,    24184983.271,,
  1429365686.000,,,    24439966.856,,,,,,    24289336.661,,,,,    20696149.834,    24944776.868,,,    21911850.906,    21642468.583,,,    23650158.885,    20751755.874,,,,    21266821.099,    24185561.734,,
  1429365687.000,,,    24439660.302,,,,,,    24289422.108,,,,,    20696198.732,    24945551.308,,,    21911365.424,    21642888.001,,,    23649595.738,    20751985.248,,,,    21266464.297,    24186140.014,,
  1429365688.000,,,    24439353.635,,,,,,    24289507.657,,,,,    20696247.874,    24946325.913,,,    21910880.009,    21643307.427,,,    23649032.839,    20752214.605,,,,    21266107.667,    24186718.103,,
  1429365689.000,,,    24439046.836,,,,,,    24289593.343,,,,,    20696297.271,    24947100.653,,,    21910394.686,    21643726.838,,,    23648470.205,    20752443.941,,,,    21265751.185,    24187296.001,,
  1429365690.000,,,    24438739.889,,,,,,    24289679.201,,,,,    20696346.932,    24947875.496,,,    21909909.481,    21644146.212,,,    23647907.845,    20752673.254,,,,    21265394.831,    24187873.711,,
  1429365691.000,,,    24438432.784,,,,,,    24289765.264,,,,,    20696396.864,    24948650.409,,,    21909424.414,    21644565.528,,,    23647345.767,    20752902.543,,,,    21265038.581,    24188451.240,,
  1429365692.000,,,    24438125.515,,,,,,    24289851.564,,,,,    20696447.072,    24949425.358,,,    21908939.509,    21644984.769,,,    23646783.972,    20753131.809,,,,    21264682.413,    24189028.601,,
  1429365693.000,,,    24437818.078,,,,,,    24289938.132,,,,,    20696497.556,    24950200.307,,,    21908454.783,    21645403.918,,,    23646222.457,    20753361.055,,,,    21264326.304,    24189605.809,,
  1429365694.000,,,    24437510.478,,,,,,    24290024.996,,,,,    20696548.316,    24950975.221,,,    21907970.253,    21645822.962,,,    23645661.216,    20753590.285,,,,    21263970.234,    24190182.885,,
  1429365695.000,,,    24437202.722,,,,,,    24290112.179,,,,,    20696599.349,    24951750.065,,,    21907485.933,    21646241.892,,,    23645100.239,    20753819.505,,,,    21263614.183,    24190759.851,,
  1429365696.000,,,    24436894.822,,,,,,    24290199.703,,,,,    20696650.650,    24952524.806,,,    21907001.833,    21646660.702,,,    23644539.510,    20754048.722,,,,    21263258.132,    24191336.735,,
  1429365697.000,,,    24436586.794,,,,,,    24290287.585,,,,,    20696702.210,    24953299.413,,,    21906517.961,    21647079.387,,,    23643979.010,    20754277.945,,,,    21262902.065,    24191913.565,,
  1429365698.000,,,    24436278.658,,,,,,    24290375.838,,,,,    20696754.021,    24954073.856,,,    21906034.321,    21647497.947,,,    23643418.718,    20754507.184,,,,    21262545.968,    24192490.373,,
  1429365699.000,,,    24435970.438,,,,,,    24290464.471,,,,,    20696806.069,    24954848.110,,,    21905550.915,    21647916.387,,,    23642858.608,    20754736.450,,,,    21262189.830,    24193067.191,,
  1429365700.000,,,    24435662.162,,,,,,    24290553.487,,,,,    20696858.340,    24955622.152,,,    21905067.740,    21648334.712,,,    23642298.652,    20754965.753,,,,    21261833.641,    24193644.053,,
  1429365701.000,,,    24435353.859,,,,,,    24290642.886,,,,,    20696910.820,    24956395.963,,,    21904584.789,    21648752.933,,,    23641738.821,    20755195.106,,,,    21261477.396,    24194220.993,,
  1429365702.000,,,    24435045.561,,,,,,    24290732.663,,,,,    20696963.492,    24957169.528,,,    21904102.055,    21649171.062,,,    23641179.084,    20755424.521,,,,    21261121.092,    24194798.045,,
  1429365703.000,,,    24434737.302,,,,,,    24290822.808,,,,,    20697016.338,    24957942.837,,,    21903619.524,    21649589.116,,,    23640619.407,    20755654.011,,,,    21260764.728,    24195375.241,,
  1429365704.000,,,    24434429.116,,,,,,    24290913.307,,,,,    20697069.340,    24958715.884,,,    21903137.181,    21650007.111,,,    23640059.758,    20755883.589,,,,    21260408.308,    24195952.613,,
  1429365705.000,,,    24434121.039,,,,,,    24291004.141,,,,,    20697122.479,    24959488.668,,,    21902655.010,    21650425.070,,,    23639500.105,    20756113.266,,,,    21260051.838,    24196530.190,,
  1429365706.000,,,    24433813.104,,,,,,    24291095.288,,,,,    20697175.737,    24960261.194,,,    21902172.990,    21650843.013,,,    23638940.415,    20756343.055,,,,    21259695.326,    24197108.000,,
  1429365707.000,,,    24433505.347,,,,,,    24291186.724,,,,,    20697229.096,    24961033.468,,,    21901691.099,    21651260.965,,,    23638380.657,    20756572.966,,,,    21259338.784,    24197686.066,,
  1429365708.000,,,    24433197.798,,,,,,    24291278.420,,,,,    20697282.537,    24961805.504,,,    21901209.314,    21651678.950,,,    23637820.804,    20756803.009,,,,    21258982.225,    24198264.409,,
  1429365709.000,,,    24432890.490,,,,,,    24291370.344,,,,,    20697336.045,    24962577.319,,,    21900727.611,    21652096.994,,,    23637260.827,    20757033.194,,,,    21258625.668,    24198843.045,,
  1429365710.000,,,    24432583.450,,,,,,    24291462.465,,,,,    20697389.603,    24963348.933,,,    21900245.963,    21652515.121,,,    23636700.705,    20757263.528,,,,    21258269.128,    24199421.987,,
  1429365711.000,,,    24432276.703,,,,,,    24291554.748,,,,,    20697443.199,    24964120.372,,,    21899764.347,    21652933.358,,,    23636140.416,    20757494.017,,,,    21257912.627,    24200001.244,,
  1429365712.000,,,    24431970.270,,,,,,    24291647.158,,,,,    20697496.819,    24964891.663,,,    21899282.736,    21653351.728,,,    23635579.943,    20757724.667,,,,    21257556.185,    24200580.818,,
  1429365713.000,,,    24431664.168,,,,,,    24291739.662,,,,,    20697550.455,    24965662.837,,,    21898801.105,    21653770.254,,,    23635019.274,    20757955.480,,,,    21257199.824,    24201160.710,,
  1429365714.000,,,    24431358.412,,,,,,    24291832.224,,,,,    20697604.098,    24966433.925,,,    21898319.433,    21654188.958,,,    23634458.399,    20758186.458,,,,    21256843.568,    24201740.914,,
  1429365715.000,,,    24431053.009,,,,,,    24291924.811,,,,,    20697657.742,    24967204.962,,,    21897837.695,    21654607.860,,,    23633897.315,    20758417.601,,,,    21256487.437,    24202321.421,,
  1429365716.000,,,    24430747.965,,,,,,    24292017.393,,,,,    20697711.385,    24967975.984,,,    21897355.873,    21655026.976,,,    23633336.021,    20758648.907,,,,    21256131.456,    24202902.216,,
  1429365717.000,,,    24430443.278,,,,,,    24292109.940,,,,,    20697765.026,    24968747.024,,,    21896873.949,    21655446.322,,,    23632774.521,    20758880.372,,,,    21255775.645,    24203483.282,,
  1429365718.000,,,    24430138.944,,,,,,    24292202.425,,,,,    20697818.666,    24969518.119,,,    21896391.907,    21655865.909,,,    23632212.824,    20759111.992,,,,    21255420.025,    24204064.597,,
  1429365719.000,,,    24429834.954,,,,,,    24292294.826,,,,,    20697872.311,    24970289.302,,,    21895909.734,    21656285.745,,,    23631650.942,    20759343.760,,,,    21255064.615,    24204646.136,,
  1429365720.000,,,    24429531.293,,,,,,    24292387.124,,,,,    20697925.966,    24971060.606,,,    21895427.422,    21656705.837,,,    23631088.893,    20759575.668,,,,    21254709.433,    24205227.872,,
  1429365721.000,,,    24429227.943,,,,,,    24292479.303,,,,,    20697979.641,    24971832.061,,,    21894944.964,    21657126.185,,,    23630526.695,    20759807.707,,,,    21254354.493,    24205809.774,,
  1429365722.000,,,    24428924.882,,,,,,    24292571.352,,,,,    20698033.347,    24972603.695,,,    21894462.358,    21657546.788,,,    23629964.374,    20760039.866,,,,    21253999.809,    24206391.811,,
  1429365723.000,,,    24428622.085,,,,,,    24292663.265,,,,,    20698087.097,    24973375.533,,,    21893979.604,    21657967.642,,,    23629401.954,    20760272.134,,,,    21253645.391,    24206973.948,,
  1429365724.000,,,    24428319.524,,,,,,    24292755.039,,,,,    20698140.905,    24974147.595,,,    21893496.705,    21658388.739,,,    23628839.465,    20760504.501,,,,    21253291.246,    24207556.153,,
  1429365725.000,,,    24428017.167,,,,,,    24292846.678,,,,,    20698194.787,    24974919.899,,,    21893013.670,    21658810.067,,,    23628276.937,    20760736.952,,,,    21252937.380,    24208138.391,,
  1429365726.000,,,    24427714.983,,,,,,    24292938.189,,,,,    20698248.761,    24975692.458,,,    21892530.509,    21659231.613,,,    23627714.402,    20760969.476,,,,    21252583.793,    24208720.628,,
  1429365727.000,,,    24427412.936,,,,,,    24293029.584,,,,,    20698302.844,    24976465.279,,,    21892047.235,    21659653.358,,,    23627151.892,    20761202.059,,,,    21252230.485,    24209302.833,,
  1429365728.000,,,    24427110.993,,,,,,    24293120.878,,,,,    20698357.055,    24977238.366,,,    21891563.864,    21660075.285,,,    23626589.441,    20761434.690,,,,    21251877.451,    24209884.975,,
