gps_time,x,y,z,clock_bias_m,num_sats,lat_deg,lon_deg,h_m
1429364619.9,4181974.945217468,860783.6959504868,4723082.647479223,5.2441912403432145,8,48.07793367506975,11.6308587714456,554.1635857370225
1429364620.2,4181976.161707045,860783.4679581304,4723082.942997979,6.256062587188889,8,48.077927785697604,11.630852483658998,555.1488294586696
1429364620.3,4181978.368073636,860783.6600214146,4723085.373064447,8.76915557434791,8,48.07792766713519,11.630849038976098,558.4266486091551
1429364620.4,4181976.0971134612,860783.6466892363,4723085.533868453,7.887950425699123,8,48.07794353434409,11.630855007614842,557.0583821715045
1429364620.5,4181975.3414867297,860783.5526157179,4723084.671696477,6.951433407255707,8,48.07794343327632,11.630855815412325,555.9097254940702
1429364620.6,4181976.1649713675,860783.4500908382,4723085.578106483,7.605847547981703,8,48.07794362061835,11.63085223998377,557.1092228198391
1429364620.7,4181975.6694575567,860783.2920376704,4723086.175833201,7.864034463303393,8,48.077950672500236,11.630851503133778,557.2084104227993
1429364620.8,4181976.4317073496,860783.3910524662,4723087.263477619,8.707191579715934,8,48.077952078174455,11.630850742366128,558.529830594102
1429364620.9,4181977.588330226,860783.5360325149,4723088.283385726,10.143609081272853,8,48.07795043028744,11.630849518816234,560.0651204908693
1429364621.0,4181974.4554261873,860783.648009352,4723086.971613833,7.916002737824538,8,48.077962929847814,11.630859466404154,557.0540002858073
1429364621.2,4181971.7720598537,860783.7340068333,4723084.8179644635,5.879393211358565,8,48.07796746019521,11.630867856352548,553.7071557175599
1429364621.3,4181970.2629807726,860783.5363914578,4723085.034174177,5.701203277373311,8,48.07797891578884,11.630869341621358,552.853868104545
1429364621.4,4181972.3077387298,860783.5627098011,4723086.111104435,6.928315021350341,8,48.0779719500273,11.630864155625256,554.9967977902674
1429364621.5,4181966.9110845476,860783.6084618026,4723084.331359329,3.6357934229220774,8,48.07799656313303,11.630879357182609,550.1471625970321
1429364621.6,4181967.4915883425,860783.0533043379,4723085.391322934,4.032500007850596,8,48.077999876039605,11.630870489789753,551.2409375946604
1429364621.7,4181968.9705100358,860783.0446859349,4723085.995491645,5.124398401293881,8,48.07799382526214,11.630866375410434,552.6571174319457
1429364621.8,4181968.880258123,860782.6787339267,4723087.656757268,6.10059576988165,8,48.07800489157363,11.630861809575864,553.7848372833562
1429364621.9,4181967.462502978,860782.0490718047,4723087.321678823,4.953650256870943,8,48.07801301924019,11.630857369031906,552.522928900481
1429364622.0,4181967.98380177,860781.7874089521,4723088.066598402,5.6858818752603835,8,48.07801443140089,11.630852519454443,553.3830828916655
