1429365600.000,0
1429365827.000,5,1,-3.52,2,11.77,3,-3.71,4,-8.33,6,-8.27
1429365828.000,4,1,-2.57,2,9.77,3,-4.52,6,-7.95
1429365829.000,4,1,-1.47,2,6.82,3,-5.23,6,-7.58
1429365830.000,4,1,-0.19,2,4.28,3,-5.87,6,-7.16
1429365831.000,4,1,1.34,2,2.24,3,-6.43,6,-6.69
1429365832.000,4,1,3.18,2,0.56,3,-6.93,6,-6.16
1429365833.000,4,1,5.45,2,-0.84,3,-7.37,6,-5.57
1429365834.000,4,1,8.23,2,-2.03,3,-7.76,6,-4.90
1429365835.000,4,1,11.05,2,-3.05,3,-8.11,6,-4.14
1429365836.000,4,1,11.50,2,-3.94,5,-8.19,6,-3.27
1429365837.000,4,1,8.95,2,-4.72,5,-7.85,6,-2.28
1429365838.000,4,1,6.07,2,-5.42,5,-7.47,6,-1.14
1429365839.000,4,1,3.68,2,-6.03,5,-7.04,6,0.20
1429365840.000,4,1,1.75,2,-6.57,5,-6.55,6,1.81
1429365841.000,4,1,0.15,2,-7.06,5,-6.01,6,3.75
1429365842.000,4,1,-1.18,2,-7.48,5,-5.39,6,6.16
1429365843.000,4,1,-2.32,2,-7.86,5,-4.70,6,9.06
1429365844.000,3,1,-3.30,5,-3.91,6,11.55
1429365845.000,4,1,-4.16,4,-8.10,5,-3.02,6,10.97
1429365846.000,4,1,-4.92,4,-7.75,5,-1.99,6,8.13
1429365847.000,4,1,-5.59,4,-7.36,5,-0.79,6,5.37
1429365848.000,4,1,-6.18,4,-6.91,5,0.61,6,3.11
1429365849.000,4,1,-6.71,4,-6.41,5,2.30,6,1.28
1429365850.000,4,1,-7.18,4,-5.85,5,4.36,6,-0.23
1429365851.000,4,1,-7.59,4,-5.21,5,6.91,6,-1.51
1429365852.000,4,1,-7.96,4,-4.49,5,9.87,6,-2.60
1429365853.000,3,4,-3.68,5,11.78,6,-3.55
1429365854.000,4,3,-8.01,4,-2.75,5,10.28,6,-4.38
1429365855.000,4,3,-7.65,4,-1.68,5,7.33,6,-5.11
1429365856.000,4,3,-7.24,4,-0.43,5,4.70,6,-5.76
1429365857.000,4,3,-6.78,4,1.04,5,2.57,6,-6.33
1429365858.000,4,3,-6.26,4,2.82,5,0.84,6,-6.84
1429365859.000,4,3,-5.68,4,5.01,5,-0.60,6,-7.30
1429365860.000,4,3,-5.02,4,7.70,5,-1.82,6,-7.70
1429365861.000,4,3,-4.28,4,10.62,5,-2.88,6,-8.05
1429365862.000,5,2,-8.24,3,-3.44,4,11.71,5,-3.79,6,-8.36
1429365863.000,4,2,-7.91,3,-2.47,4,9.49,5,-4.59
1429365864.000,4,2,-7.54,3,-1.36,4,6.56,5,-5.30
1429365865.000,4,2,-7.12,3,-0.05,4,4.07,5,-5.92
1429365866.000,4,2,-6.65,3,1.49,4,2.06,5,-6.48
1429365867.000,4,2,-6.11,3,3.37,4,0.42,5,-6.97
1429365868.000,4,2,-5.51,3,5.69,4,-0.96,5,-7.41
1429365869.000,4,2,-4.83,3,8.51,4,-2.13,5,-7.80
1429365870.000,4,2,-4.06,3,11.25,4,-3.14,5,-8.14
1429365871.000,4,1,-8.16,2,-3.19,3,11.34,4,-4.02
1429365872.000,4,1,-7.82,2,-2.18,3,8.67,4,-4.79
1429365873.000,4,1,-7.43,2,-1.02,3,5.83,4,-5.48
1429365874.000,4,1,-7.00,2,0.34,3,3.48,4,-6.08
1429365875.000,4,1,-6.51,2,1.97,3,1.58,4,-6.62
1429365876.000,4,1,-5.95,2,3.96,3,0.02,4,-7.10
1429365877.000,4,1,-5.33,2,6.41,3,-1.29,4,-7.52
1429365878.000,4,1,-4.63,2,9.34,3,-2.42,4,-7.90
1429365879.000,5,1,-3.83,2,11.66,3,-3.39,4,-8.23,6,-8.38
1429365880.000,4,1,-2.93,2,10.75,3,-4.24,6,-8.07
1429365881.000,4,1,-1.88,2,7.85,3,-4.99,6,-7.72
1429365882.000,4,1,-0.67,2,5.13,3,-5.65,6,-7.32
1429365883.000,4,1,0.76,2,2.92,3,-6.23,6,-6.87
1429365884.000,4,1,2.47,2,1.13,3,-6.76,6,-6.36
1429365885.000,4,1,4.58,2,-0.36,3,-7.22,6,-5.79
1429365886.000,4,1,7.18,2,-1.62,3,-7.63,6,-5.15
1429365887.000,4,1,10.13,2,-2.70,3,-7.99,6,-4.42
1429365888.000,4,1,11.79,2,-3.63,5,-8.30,6,-3.60
1429365889.000,4,1,10.02,2,-4.45,5,-7.98,6,-2.66
1429365890.000,4,1,7.06,2,-5.18,5,-7.61,6,-1.57
1429365891.000,4,1,4.48,2,-5.82,5,-7.20,6,-0.31
1429365892.000,4,1,2.40,2,-6.38,5,-6.74,6,1.19
1429365893.000,4,1,0.69,2,-6.89,5,-6.21,6,3.01
1429365894.000,4,1,-0.73,2,-7.34,5,-5.62,6,5.24
1429365895.000,4,1,-1.93,2,-7.73,5,-4.96,6,7.97
1429365896.000,4,1,-2.97,2,-8.08,5,-4.21,6,10.85
1429365897.000,4,1,-3.87,4,-8.21,5,-3.35,6,11.62
1429365898.000,4,1,-4.66,4,-7.88,5,-2.37,6,9.21
1429365899.000,4,1,-5.36,4,-7.50,5,-1.24,6,6.30
1429365900.000,4,1,-5.98,4,-7.08,5,0.08,6,3.87
1429365901.000,4,1,-6.53,4,-6.60,5,1.65,6,1.90
1429365902.000,4,1,-7.02,4,-6.06,5,3.57,6,0.28
1429365903.000,4,1,-7.45,4,-5.45,5,5.93,6,-1.07
1429365904.000,4,1,-7.83,4,-4.76,5,8.79,6,-2.23
1429365905.000,4,1,-8.17,4,-3.98,5,11.42,6,-3.23
1429365906.000,3,4,-3.10,5,11.16,6,-4.09
1429365907.000,4,3,-7.78,4,-2.08,5,8.39,6,-4.86
1429365908.000,4,3,-7.39,4,-0.90,5,5.58,6,-5.54
1429365909.000,4,3,-6.95,4,0.48,5,3.29,6,-6.13
1429365910.000,4,3,-6.46,4,2.14,5,1.42,6,-6.67
