gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift
1429448342.20212,GG02,2,23528342.7683339,-107886.170290112,-3078.50539684296
1429448342.30212,GG02,2,23528284.1854273,-108194.010908961,-3078.83135974407
1429448342.40212,GG02,2,23528225.567454,-108501.855364978,-3077.60201394558
1429448342.50212,GG02,2,23528166.9906359,-108809.713553846,-3077.94660329819
1429448342.60212,GG02,2,23528108.0828751,-109117.530198932,-3078.05836200714
1429448342.70212,GG02,2,23528049.518475,-109425.374769747,-3079.03625071049
1429448342.80212,GG02,2,23527991.1950224,-109733.199176073,-3077.23879814148
1429448342.90212,GG02,2,23527932.6169495,-110041.03114289,-3079.19457554817
1429448343.00212,GG02,2,23527874.1639232,-110348.862180054,-3079.16663587093
1429448343.10212,GG02,2,23527815.8716755,-110656.662962496,-3078.34707200527
1429448343.20212,GG02,2,23527757.3536468,-110964.480308533,-3078.07698845863
1429448343.30212,GG02,2,23527698.8315852,-111272.280989408,-3078.25393974781
1429448343.40212,GG02,2,23527640.3824856,-111580.104184926,-3077.45300233364
1429448343.50212,GG02,2,23527581.8696803,-111887.923804879,-3079.76268231869
1429448343.60212,GG02,2,23527523.3725713,-112195.711640298,-3078.70097458363
1429448343.70212,GG02,2,23527464.7005147,-112503.500227273,-3078.14218103886
1429448343.80212,GG02,2,23527406.2184031,-112811.305465341,-3077.9093503952
1429448343.90212,GG02,2,23527347.8506541,-113119.110527575,-3078.18874716759
1429448344.00212,GG02,2,23527289.2902719,-113426.918228447,-3077.48094201088
1429448344.10212,GG02,2,23527230.8589503,-113734.723692715,-3077.73239910603
1429448344.20212,GG02,2,23527172.3942012,-114042.540737689,-3079.43671941757
1429448344.30212,GG02,2,23527113.7970983,-114350.355474055,-3078.9989978075
1429448344.40212,GG02,2,23527055.1010274,-114658.147128284,-3077.65789330006
1429448344.50212,GG02,2,23526996.4374819,-114965.977069974,-3078.44020426273
1429448344.60212,GG02,2,23526937.8921817,-115273.766953468,-3079.78130877018
1429448344.70212,GG02,2,23526879.2900359,-115581.558152258,-3078.5333365202
1429448344.80212,GG02,2,23526820.6527874,-115889.347918034,-3076.73588395119
1429448344.90212,GG02,2,23526762.0718052,-116197.146585405,-3078.84067296982
1429448345.00212,GG02,2,23526703.415493,-116504.913418233,-3077.88141071796
1429448345.10212,GG02,2,23526644.6443096,-116812.686389625,-3076.30747556686
1429448345.20212,GG02,2,23526586.2965141,-117120.449614346,-3077.35055685043
1429448345.30212,GG02,2,23526527.8060799,-117428.206999362,-3076.4564871788
1429448345.40212,GG02,2,23526469.3491274,-117735.981987417,-3077.86278426647
1429448345.50212,GG02,2,23526410.9623268,-118043.769737601,-3078.44020426273
1429448345.60212,GG02,2,23526352.5111774,-118351.544557869,-3078.01179587841
1429448345.70212,GG02,2,23526293.9857443,-118659.311941564,-3076.40060782433
1429448345.80212,GG02,2,23526235.5987269,-118967.086830139,-3077.15497910976
1429448345.90212,GG02,2,23526176.969796,-119274.833613336,-3077.51819491386
1429448346.00212,GG02,2,23526118.5513191,-119582.610657454,-3078.60784232616
1429448346.10212,GG02,2,23526059.9547578,-119890.365709603,-3078.08630168438
1429448346.20212,GG02,2,23526001.4551692,-120198.133642256,-3077.23879814148
1429448346.30212,GG02,2,23525942.849759,-120505.878165185,-3076.27953588963
1429448346.40212,GG02,2,23525884.2582214,-120813.649674892,-3077.98385620117
1429448346.50212,GG02,2,23525825.8835748,-121121.404628754,-3078.05836200714
1429448346.60212,GG02,2,23525767.2682455,-121429.151319802,-3077.49025523663
1429448346.70212,GG02,2,23525708.5388629,-121736.894905925,-3077.76965200901
1429448346.80212,GG02,2,23525649.6627472,-122044.627172947,-3077.2015452385
1429448346.90212,GG02,2,23525591.1935254,-122352.375081241,-3077.49025523663
1429448347.00212,GG02,2,23525532.3242401,-122660.125692785,-3076.81038975716
1429448347.10212,GG02,2,23525473.6765644,-122967.879539073,-3076.39129459858
1429448347.20212,GG02,2,23525415.0343468,-123275.593390226,-3077.17360556126
1429448347.30212,GG02,2,23525356.3322896,-123583.32229352,-3078.18874716759
1429448347.40212,GG02,2,23525297.7734794,-123891.073940337,-3077.05253362656
1429448347.50212,GG02,2,23525238.8703589,-124198.784513056,-3077.02459394932
1429448347.60212,GG02,2,23525180.3302739,-124506.512081146,-3077.58338749409
1429448347.70212,GG02,2,23525121.8610277,-124814.232578099,-3075.79524815083
1429448347.80212,GG02,2,23525063.4789897,-125121.954711258,-3077.7882784605
1429448347.90212,GG02,2,23525004.9672162,-125429.666578472,-3077.14566588402
1429448348.00212,GG02,2,23524946.5817959,-125737.406792223,-3077.75102555752
1429448348.10212,GG02,2,23524888.254132,-126045.133598804,-3077.49025523663
1429448348.20212,GG02,2,23524829.8313773,-126352.85091269,-3077.36918330193
1429448348.30212,GG02,2,23524771.158777,-126660.570596218,-3076.62412524223
1429448348.40212,GG02,2,23524712.7875181,-126968.260439456,-3076.22365653515
1429448348.50212,GG02,2,23524654.3459643,-127275.967377484,-3077.08978652954
1429448348.60212,GG02,2,23524595.8045919,-127583.678499162,-3076.44717395306
1429448348.70212,GG02,2,23524537.1860737,-127891.388815224,-3077.50888168812
1429448348.80212,GG02,2,23524478.7195142,-128199.091334939,-3077.34124362469
1429448348.90212,GG02,2,23524420.2310654,-128506.797437906,-3075.51585137844
1429448349.00212,GG02,2,23524361.6518681,-128814.489387035,-3076.44717395306
1429448349.10212,GG02,2,23524302.8520822,-129122.177523077,-3077.37849652767
1429448349.20212,GG02,2,23524244.1969888,-129429.882054746,-3076.75451040268
1429448349.30212,GG02,2,23524185.6982987,-129737.566415608,-3076.34472846985
1429448349.40212,GG02,2,23524127.3379984,-130045.246735632,-3075.74868202209
1429448349.50212,GG02,2,23524068.8914465,-130352.948237002,-3077.22948491573
1429448349.60212,GG02,2,23524010.2924596,-130660.635044634,-3076.62412524223
1429448349.70212,GG02,2,23523951.5876378,-130968.297335207,-3076.52167975903
1429448349.80212,GG02,2,23523893.0500465,-131275.979538918,-3076.81038975716
1429448349.90212,GG02,2,23523834.4236368,-131583.620609522,-3076.4564871788
1429448350.00212,GG02,2,23523775.6478138,-131891.312659979,-3076.41923427582
1429448350.10212,GG02,2,23523717.1034593,-132198.978514254,-3077.40643620491
1429448350.20212,GG02,2,23523658.3642425,-132506.63358885,-3076.8197029829
1429448350.30212,GG02,2,23523599.7331165,-132814.310209215,-3076.10258460045
1429448350.40212,GG02,2,23523541.144052,-133121.955863237,-3075.52516460419
1429448350.50212,GG02,2,23523482.7525955,-133429.635372341,-3077.63926684856
1429448350.60212,GG02,2,23523424.1914233,-133737.300762475,-3075.47859847546
1429448350.70212,GG02,2,23523365.6013168,-134044.955368698,-3076.44717395306
1429448350.80212,GG02,2,23523307.0617337,-134352.602424562,-3076.13983750343
1429448350.90212,GG02,2,23523248.363942,-134660.275462508,-3077.76965200901
1429448351.00212,GG02,2,23523189.9429475,-134967.948285699,-3076.13983750343
1429448351.10212,GG02,2,23523131.3062955,-135275.606062233,-3076.68931782246
1429448351.20212,GG02,2,23523072.6529656,-135583.253604233,-3076.22365653515
1429448351.30212,GG02,2,23523013.9971875,-135890.898544192,-3076.9407749176
1429448351.40212,GG02,2,23522955.4085614,-136198.556942463,-3077.50888168812
1429448351.50212,GG02,2,23522897.0005631,-136506.199277818,-3076.31678879261
1429448351.60212,GG02,2,23522838.6381283,-136813.831186712,-3075.81387460232
1429448351.70212,GG02,2,23522780.1811256,-137121.484098017,-3076.62412524223
1429448351.80212,GG02,2,23522721.4251121,-137429.118735552,-3076.20503008366
1429448351.90212,GG02,2,23522662.9688726,-137736.731224895,-3076.95008814335
1429448352.00212,GG02,2,23522604.6168426,-138044.344987273,-3076.32610201836
1429448352.10212,GG02,2,23522546.3615303,-138351.967910051,-3076.30747556686
1429448352.20212,GG02,2,23522487.8786433,-138659.596565068,-3076.55893266201
1429448352.30212,GG02,2,23522429.5449491,-138967.229172885,-3075.91632008553
1429448352.40212,GG02,2,23522371.0784172,-139274.840529323,-3075.73936879635
1429448352.50212,GG02,2,23522312.6385318,-139582.450551927,-3075.19920170307
1429448352.60212,GG02,2,23522254.2370695,-139890.036929607,-3076.03739202023
1429448352.70212,GG02,2,23522195.7040777,-140197.646213353,-3076.46580040455
1429448352.80212,GG02,2,23522137.3776625,-140505.262663186,-3076.10258460045
1429448352.90212,GG02,2,23522078.7194146,-140812.855358839,-3076.19571685791
1429448353.00212,GG02,2,23522020.2536821,-141120.461327016,-3075.34821331501
1429448353.10212,GG02,2,23521961.6133184,-141428.074706912,-3076.15846395493
1429448353.20212,GG02,2,23521902.8341716,-141735.675549567,-3076.52167975903
1429448353.30212,GG02,2,23521844.4937181,-142043.28306675,-3076.32610201836
1429448353.40212,GG02,2,23521785.9874421,-142350.871240616,-3076.59618556499
1429448353.50212,GG02,2,23521727.4122307,-142658.471420288,-3075.37615299225
1429448353.60212,GG02,2,23521668.8214713,-142966.067427218,-3075.42271912098
1429448353.70212,GG02,2,23521610.2142558,-143273.670197904,-3076.64275169373
1429448353.80212,GG02,2,23521551.7531353,-143581.251471102,-3075.35752654076
1429448353.90212,GG02,2,23521493.0400644,-143888.826747596,-3075.13400912285
1429448354.00212,GG02,2,23521434.4798514,-144196.410397708,-3075.26439428329
1429448354.10212,GG02,2,23521376.0517458,-144503.988581955,-3075.96288621426
1429448354.20212,GG02,2,23521317.6610861,-144811.570794582,-3076.12121105194
1429448354.30212,GG02,2,23521259.0924202,-145119.149553716,-3075.18057525158
1429448354.40212,GG02,2,23521200.4709733,-145426.705751479,-3075.50653815269
1429448354.50212,GG02,2,23521141.9599867,-145734.270757675,-3076.72657072544
1429448354.60212,GG02,2,23521083.3450333,-146041.829088509,-3076.01876556873
1429448354.70212,GG02,2,23521024.7055386,-146349.379098952,-3074.94774460793
1429448354.80212,GG02,2,23520966.1645642,-146656.937938094,-3075.04087686539
1429448354.90212,GG02,2,23520907.8459602,-146964.491627693,-3076.29816234112
1429448355.00212,GG02,2,23520849.2529896,-147272.05177319,-3075.97219944
1429448355.10212,GG02,2,23520790.7494023,-147579.59870404,-3074.87323880196
1429448355.20212,GG02,2,23520732.3221171,-147887.150764525,-3075.1246958971
1429448355.30212,GG02,2,23520673.5520956,-148194.703076363,-3075.91632008553
1429448355.40212,GG02,2,23520615.1677495,-148502.245734453,-3076.0932713747
1429448355.50212,GG02,2,23520556.8188047,-148809.772452295,-3076.00013911724
1429448355.60212,GG02,2,23520498.5596457,-149117.324531317,-3074.46345686912
1429448355.70212,GG02,2,23520440.061285,-149424.867781878,-3075.45065879822
1429448355.80212,GG02,2,23520381.6017859,-149732.415875912,-3075.49722492695
1429448355.90212,GG02,2,23520323.1333798,-150039.955371678,-3076.08395814896
1429448356.00212,GG02,2,23520264.6181962,-150347.478592038,-3075.40409266949
1429448356.10212,GG02,2,23520206.2298919,-150655.003242016,-3075.43203234673
1429448356.20212,GG02,2,23520147.7636013,-150962.520886838,-3074.08161461353
1429448356.30212,GG02,2,23520089.1446819,-151270.042341411,-3075.52516460419
1429448356.40212,GG02,2,23520030.4024818,-151577.536419809,-3075.3668397665
1429448356.50212,GG02,2,23519971.858914,-151885.03747046,-3074.93843138218
1429448356.60212,GG02,2,23519913.2458346,-152192.541469812,-3075.92563331127
1429448356.70212,GG02,2,23519854.5087785,-152500.062416434,-3075.27370750904
1429448356.80212,GG02,2,23519795.8291207,-152807.549880505,-3074.2771923542
1429448356.90212,GG02,2,23519737.2334716,-153115.060307682,-3074.28650557995
1429448357.00212,GG02,2,23519678.796015,-153422.565538883,-3074.10024106502
1429448357.10212,GG02,2,23519620.1038313,-153730.069721282,-3074.28650557995
1429448357.20212,GG02,2,23519561.3649675,-154037.5692572,-3074.56590235233
1429448357.30212,GG02,2,23519502.6848042,-154345.071400344,-3075.58104395866
1429448357.40212,GG02,2,23519444.0715989,-154652.567873955,-3074.22131299973
1429448357.50212,GG02,2,23519385.3486467,-154960.085543871,-3076.05601847172
1429448357.60212,GG02,2,23519326.785905,-155267.604861319,-3074.32375848293
1429448357.70212,GG02,2,23519268.1754294,-155575.110016346,-3075.34821331501
1429448357.80212,GG02,2,23519209.5731043,-155882.589180946,-3075.19920170307
1429448357.90212,GG02,2,23519150.9204837,-156190.076312482,-3075.91632008553
1429448358.00212,GG02,2,23519092.5429828,-156497.565094769,-3074.2771923542
1429448358.10212,GG02,2,23519033.9799533,-156805.04909277,-3073.32724332809
1429448358.20212,GG02,2,23518975.6922321,-157112.5339697,-3075.31096041203
1429448358.30212,GG02,2,23518917.1970136,-157420.017328382,-3075.50653815269
1429448358.40212,GG02,2,23518858.6357813,-157727.486136377,-3074.10955429077
1429448358.50212,GG02,2,23518800.1198116,-158034.95291543,-3074.23993945122
1429448358.60212,GG02,2,23518741.6890852,-158342.421697319,-3074.01642203331
1429448358.70212,GG02,2,23518683.3116932,-158649.899974227,-3074.66834783554
1429448358.80211,GG02,2,23518624.8326584,-158957.363096297,-3074.74285364151
1429448358.90211,GG02,2,23518566.2168656,-159264.821000814,-3075.19920170307
1429448359.00212,GG02,2,23518507.7300153,-159572.289803922,-3074.89186525345
1429448359.10211,GG02,2,23518449.4010525,-159879.758586109,-3073.93260300159
1429448359.20211,GG02,2,23518391.1355401,-160187.198604584,-3075.16194880009
1429448359.30211,GG02,2,23518332.6339785,-160494.658257663,-3075.11538267136
1429448359.40211,GG02,2,23518274.2313008,-160802.111575842,-3073.07578623295
1429448359.50211,GG02,2,23518215.7656009,-161109.576048076,-3073.95122945309
1429448359.60211,GG02,2,23518157.285196,-161417.008283615,-3074.24925267696
1429448359.70211,GG02,2,23518098.7626803,-161724.46824646,-3073.86741042137
1429448359.80211,GG02,2,23518040.2042156,-162031.91020596,-3074.02573525906
1429448359.90211,GG02,2,23517981.6275738,-162339.349050581,-3074.28650557995
1429448360.00211,GG02,2,23517923.1554491,-162646.786936045,-3074.14680719376
1429448360.10211,GG02,2,23517864.5792845,-162954.235237181,-3073.25273752213
1429448360.20211,GG02,2,23517805.8783644,-163261.661638677,-3074.50070977211
1429448360.30211,GG02,2,23517747.0340603,-163569.099836469,-3075.0036239624
1429448360.40211,GG02,2,23517688.2367875,-163876.514381647,-3075.08744299412
1429448360.50211,GG02,2,23517629.6334405,-164183.951128602,-3074.40757751465
1429448360.60211,GG02,2,23517571.1299048,-164491.368479908,-3073.88603687286
1429448360.70211,GG02,2,23517512.7786204,-164798.779138088,-3072.93608784676
1429448360.80211,GG02,2,23517454.2608679,-165106.184086144,-3074.2771923542
1429448360.90211,GG02,2,23517395.742216,-165413.589665771,-3073.60664010048
1429448361.00211,GG02,2,23517337.1665455,-165721.001610041,-3074.23993945122
1429448361.10211,GG02,2,23517278.6626199,-166028.396271586,-3074.10955429077
1429448361.20211,GG02,2,23517220.0890919,-166335.776749849,-3074.35169816017
1429448361.30211,GG02,2,23517161.5683976,-166643.177989841,-3074.98499751091
1429448361.40211,GG02,2,23517103.0436705,-166950.580410123,-3073.92328977585
1429448361.50211,GG02,2,23517044.7716977,-167257.997327805,-3072.71257042885
1429448361.60211,GG02,2,23516986.1463164,-167565.408735275,-3073.40174913406
1429448361.70211,GG02,2,23516927.5505701,-167872.802349329,-3073.56938719749
1429448361.80211,GG02,2,23516868.8398754,-168180.234013081,-3074.01642203331
1429448361.90211,GG02,2,23516810.296206,-168487.617914438,-3074.34238493443
1429448362.00211,GG02,2,23516751.8765511,-168795.007722139,-3073.27136397362
1429448362.10211,GG02,2,23516693.5428707,-169102.386887789,-3073.27136397362
1429448362.20211,GG02,2,23516635.2368802,-169409.791065454,-3073.93260300159
1429448362.30211,GG02,2,23516576.9019689,-169717.1973629,-3073.42037558556
1429448362.40211,GG02,2,23516518.491411,-170024.570331693,-3074.58452880383
1429448362.50211,GG02,2,23516460.0176035,-170331.942761898,-3072.12583720684
1429448362.60211,GG02,2,23516401.747939,-170639.287160158,-3073.05715978146
1429448362.70211,GG02,2,23516343.2612544,-170946.664007306,-3074.0350484848
1429448362.80211,GG02,2,23516284.9894373,-171254.01838541,-3073.62526655197
1429448362.90211,GG02,2,23516226.3581751,-171561.380680084,-3072.87089526653
1429448363.00211,GG02,2,23516168.0184752,-171868.75343585,-3073.28067719936
1429448363.10211,GG02,2,23516109.5714692,-172176.138009191,-3074.29581880569
1429448363.20211,GG02,2,23516051.1992127,-172483.539410472,-3074.21199977398
1429448363.30211,GG02,2,23515992.8429057,-172790.907156587,-3073.66251945496
1429448363.40211,GG02,2,23515934.3178246,-173098.282717586,-3072.76844978332
1429448363.50211,GG02,2,23515875.8139096,-173405.607219815,-3071.8557536602
1429448363.60211,GG02,2,23515817.2109558,-173712.983712196,-3072.53561913967
1429448363.70211,GG02,2,23515758.8594094,-174020.324909329,-3074.09092783928
1429448363.80211,GG02,2,23515700.3065102,-174327.663079619,-3072.56355881691
1429448363.90211,GG02,2,23515641.68302,-174635.05505836,-3073.57870042324
1429448364.00211,GG02,2,23515583.3219321,-174942.378374815,-3073.10372591019
1429448364.10211,GG02,2,23515524.8370041,-175249.726716399,-3073.42037558556
1429448364.20211,GG02,2,23515466.3397535,-175557.069028974,-3072.66600430012
1429448364.30211,GG02,2,23515407.6258975,-175864.405911684,-3073.7929046154
1429448364.40211,GG02,2,23515349.0056331,-176171.727364182,-3073.14097881317
1429448364.50211,GG02,2,23515290.3442396,-176479.097069263,-3073.28999042511
1429448364.60211,GG02,2,23515231.9911108,-176786.404066324,-3074.44483041763
1429448364.70211,GG02,2,23515173.5314837,-177093.776004314,-3072.66600430012
1429448364.80211,GG02,2,23515115.1700089,-177401.099397659,-3074.30513203144
1429448364.90211,GG02,2,23515056.7395614,-177708.446270347,-3073.41106235981
1429448365.00211,GG02,2,23514998.1716557,-178015.753915191,-3073.52282106876
1429448365.10211,GG02,2,23514939.5517872,-178323.089997292,-3074.34238493443
1429448365.20211,GG02,2,23514881.1386942,-178630.405556679,-3073.15029203892
1429448365.30211,GG02,2,23514822.7722055,-178937.738532901,-3072.93608784676
1429448365.40211,GG02,2,23514764.1434433,-179245.074719787,-3073.39243590832
1429448365.50211,GG02,2,23514705.7838542,-179552.402325869,-3072.7032572031
1429448365.60211,GG02,2,23514647.3871964,-179859.734272361,-3072.81501591206
1429448365.70211,GG02,2,23514588.9193329,-180167.048209548,-3072.98265397549
1429448365.80211,GG02,2,23514530.5528407,-180474.32523191,-3073.6718326807
